name,stuff,bv,difficulty,tags,methods,tools,cook,image_filename
莴笋菜饭,莴笋,BV1wC4y1Y7iY,,杂烩,炒,一口万能的大锅,"大米 1 杯 莴笋丁 150 g 腊肠 40 g 生抽 8 g 水 1.1 倍米量
电饭煲常规焖 35 min。
【出锅】莴笋脆绿，饭粒吸腊肠香。",547
莴笋炒虾仁,莴笋、虾、胡萝卜,BV1ZT4y1g7Y2,简单,杂烩,炒,一口万能的大锅,"虾仁 120 g 莴笋片 150 g 盐 1 g 生抽 5 g 油 4 g
电饭煲虾仁炒 1 min → 莴笋 3 min → 调味。
【出锅】虾仁弹，莴笋脆。",548
莴笋炒鸡丁,莴笋、鸡肉,BV1hb411i7X2,普通,杂烩,炒,一口万能的大锅,"鸡胸 120 g 丁 莴笋丁 150 g 生抽 6 g 盐 1 g 油 4 g
电饭煲鸡丁炒 2 min → 莴笋 2 min → 调味。
【出锅】鸡丁嫩，莴笋脆。",549
莴笋炒腊肉,莴笋、香肠,BV1Ms411F7da,简单,杂烩,炒,一口万能的大锅,"腊肉 80 g 片 莴笋片 150 g 蒜片 2 g 生抽 5 g 油 3 g
电饭煲腊肉煸油 → 莴笋 3 min → 调味。
【出锅】腊香浓郁，莴笋脆绿。",550
莴笋胡萝卜酿肉,莴笋、胡萝卜,BV1754y1y7eV,,杂烩,炒,一口万能的大锅,"【食材】
莴笋 150 g 胡萝卜 100 g 猪肉末 120 g 生抽 5 g 盐 1 g 淀粉 3 g
【预处理】
莴笋胡萝卜切 3 cm 段 → 中段挖空 → 填肉馅。
【电饭煲时间轴】
0′00″-15′00″ 蒸屉上汽 15 min。
【出锅】蔬菜圈软，肉馅弹。",551
莴笋三吃,莴笋,BV1Bf4y1E7BR,,杂烩,炒,一口万能的大锅,"1 凉拌：莴笋丝 100 g + 盐 1 g + 醋 5 g + 蒜 2 g
2 清炒：莴笋片 100 g + 蒜 2 g + 盐 1 g + 油 3 g
3 炒蛋：莴笋丁 100 g + 鸡蛋 1 只 + 盐 1 g + 油 3 g
电饭煲分三次完成。
【出锅】一笋三味，脆嫩清爽。",552
午餐肉蛋炒饭,午餐肉、鸡蛋、米,BV1HE411X7xR,普通,杂烩,炒,一口万能的大锅,"隔夜饭 180 g 午餐肉 50 g 丁 鸡蛋 1 只 盐 1 g 生抽 5 g 油 4 g
电饭煲午餐肉煎香 → 鸡蛋炒散 → 加饭调味炒匀。
【出锅】粒粒分明，午餐肉焦香。",553
午餐肉土豆锅,午餐肉、土豆、胡萝卜,BV1gT4y1Q7R8,普通,杂烩,煮,一口万能的大锅,"午餐肉 100 g 土豆 200 g 生抽 10 g 水 200 ml 电饭煲焖 12 min。
【出锅】土豆沙面，午餐肉油香。",554
西班牙土豆鸡蛋饼,鸡蛋、土豆、洋葱,BV1Vz4y1D7nF,,杂烩,炒,一口万能的大锅,"【食材】
土豆 150 g 薄片 鸡蛋 2 只 洋葱 30 g 盐 1 g 黑胡椒 0.3 g 油 4 g
【时间轴】
0′00″-4′00″ 电饭煲热油 → 土豆片煎 4 min。
4′00″-12′00″ 倒入蛋液 → 盖焖 8 min。
【出锅】外焦内嫩，土豆软香。",555
西葫芦鸡蛋饼,西葫芦、鸡蛋,BV1Mt411T7pF,普通,杂烩,煎,一口万能的大锅,"西葫芦丝 100 g 鸡蛋 2 只 面粉 30 g 盐 1 g 油 4 g
拌匀 → 电饭煲两面煎 4 min。
【出锅】软嫩带丝。",556
西葫芦蒸蛋,西葫芦、鸡蛋,BV1R94y1d7dd,普通,杂烩,蒸,一口万能的大锅,"西葫芦 150 g 挖空 鸡蛋 1 只 水 50 ml 盐 0.5 g
电饭煲蒸 10 min。
【出锅】西葫芦甜，蛋嫩滑。",557
西兰花炒虾仁,花菜、虾,BV1nv411B78i,简单,杂烩,炒,一口万能的大锅,"西兰花 100 g 小朵 虾仁 120 g 蒜 2 g 盐 1 g 生抽 5 g 油 4 g
西兰花焯水 30 s → 电饭煲虾仁炒 1 min → 西兰花 2 min → 调味。
【出锅】虾仁弹，西兰花翠。",558
香菇白菜汤,白菜、菌菇,BV1Cs411G7bw,普通,杂烩,炒,一口万能的大锅,"干香菇 4 朵泡发 白菜叶 100 g 水 400 ml 盐 1 g 香油 1 g
电饭煲水开 → 香菇 5 min → 白菜 3 min → 调味。
【出锅】汤清味鲜。",559
香煎鸡胸肉,鸡肉,BV1W4411j71M,,杂烩,炒,一口万能的大锅,"鸡胸 150 g 盐 1 g 黑胡椒 0.5 g 橄榄油 4 g
电饭煲两面各煎 3.5 min。
【出锅】表面焦香，内部 75 ℃。",560
香辣鸡胸肉,鸡肉,BV1M34y187r2,,杂烩,炒,一口万能的大锅,"【食材】
鸡胸 150 g 切丁 腌：盐 0.5 g 料酒 3 g 淀粉 3 g 油 2 g
干辣椒段 2 g 花椒 0.5 g 蒜末 3 g
生抽 8 g 糖 1 g 香醋 2 g 油 5 g
【时间轴】
0′00″-1′00″ 电饭煲热油 5 g → 辣椒花椒蒜爆香 30 s。
1′00″-3′30″ 下鸡丁滑炒 2.5 min 至变色。
3′30″-5′30″ 加生抽糖醋 → 大火翻炒 2 min。
5′30″-6′00″ 淋香油 2 g 出锅。
【出锅标准】鸡丁外焦里嫩，辣香扑鼻，锅底无汤汁。
【失败点】辣椒焦黑：油温>180 ℃；解决→160 ℃爆香。",561
小炒鸡胸肉,鸡肉,BV1pF411a7nW,,杂烩,炒,一口万能的大锅,"鸡胸 150 g 条 青红椒各 30 g 蒜末 4 g 生抽 8 g 盐 0.5 g 油 4 g
电饭煲 → 蒜爆香 → 鸡条 2 min → 青红椒 2 min → 调味。",562
小炒牛肉,黄瓜、牛肉、米,BV1MK411T7NX,普通,杂烩,炒,一口万能的大锅,"牛肉片 120 g 腌：盐 0.5 g 料酒 3 g 淀粉 2 g 油 2 g
芹菜 50 g 生抽 6 g 油 4 g
电饭煲 → 牛肉 1 min → 芹菜 2 min → 调味。",563
雪碧拌面（要雪碧+老干妈）,方便面、黄瓜,BV1az4y117d1,,杂烩,炒,一口万能的大锅,"【食材】
面条 80 g 雪碧 50 ml 老干妈 15 g 生抽 5 g 香醋 3 g 蒜末 2 g 葱花 2 g
【时间轴】
0′00″-2′00″ 面条煮好过冷水。
2′00″-3′00″ 所有料拌匀即可。
【出锅】汽泡带甜辣，面条挂汁亮红。
【失败点】过甜：雪碧>60 ml；解决→50 ml 刚好。",564
阳春面,面食,BV11E411C7e7,简单,杂烩,煮,一口万能的大锅,"面条 80 g 生抽 6 g 猪油 3 g 葱花 2 g 盐 0.5 g 开水 100 ml
电饭煲烧开水 → 面 3 min → 调料冲汤 → 面入汤。
【出锅】汤清味鲜，葱香扑鼻。",565
洋葱拌鸡丝,洋葱、鸡肉,BV1Ki4y1P7tN,,杂烩,拌,一口万能的大锅,"鸡胸 120 g 水煮撕丝 洋葱丝 100 g 冰水 5 min
调味：生抽 10 g 香醋 6 g 辣椒油 5 g 糖 2 g 拌匀静置 2 min。
【出锅】鸡丝嫩，洋葱脆甜。",566
洋葱拌木耳,洋葱、木耳,BV1n5411H7Yo,,杂烩,拌,一口万能的大锅,泡发木耳 80 g 洋葱丝 50 g 蒜末 2 g 生抽 8 g 香醋 5 g 辣椒油 3 g 拌匀即可。,567
洋葱炒鸡蛋,洋葱、鸡蛋,BV1Dp4y1k7Mu,,杂烩,炒,一口万能的大锅,"鸡蛋 2 只 洋葱 100 g 盐 1 g 生抽 3 g 油 4 g
电饭煲 → 鸡蛋炒散盛出 → 洋葱炒 2 min → 回蛋调味。",568
洋葱炒肉,洋葱、鸡肉,BV1QV41127ES,,杂烩,炒,一口万能的大锅,"猪肉片 120 g 洋葱 100 g 生抽 6 g 盐 0.5 g 油 4 g
电饭煲 → 肉片炒 1 min → 洋葱 2 min → 调味。",569
洋葱炒土豆,土豆、洋葱,BV1mg4y1b7z3,,杂烩,炒,一口万能的大锅,"土豆 150 g 片 洋葱 80 g 生抽 6 g 盐 1 g 油 4 g
电饭煲 → 土豆煎 3 min → 洋葱 2 min → 调味。",570
洋葱虾仁滑蛋,鸡蛋、牛肉、洋葱、虾,BV1uE411N7AN,,杂烩,炒,一口万能的大锅,"虾仁 100 g 洋葱 50 g 鸡蛋 2 只 牛奶 10 ml 盐 1 g 油 4 g
电饭煲 → 虾仁 1 min → 洋葱 1 min → 蛋液+牛奶倒入 → 半凝固出锅。
【出锅】蛋嫩虾弹，洋葱甜。",571
洋葱排骨,洋葱、猪肉,BV1Q3411j7p6,,杂烩,炒,一口万能的大锅,"排骨 250 g 洋葱 100 g 生抽 12 g 老抽 3 g 糖 3 g 八角 1 水 300 ml 电饭煲“煲汤” 35 min。
【出锅】排骨脱骨，洋葱甜软。",572
洋葱烧鸡肉,洋葱、鸡肉,BV1hW411y7Dp,,杂烩,炒,一口万能的大锅,鸡腿块 250 g 洋葱 100 g 生抽 12 g 老抽 2 g 糖 3 g 水 200 ml 电饭煲焖 25 min。,573
一口酥豆腐,豆腐,BV1dU4y1d7hz,普通,杂烩,炒,一口万能的大锅,"老豆腐 200 g 块 生抽 8 g 蚝油 3 g 糖 2 g 蒜末 3 g 油 4 g
电饭煲两面煎金黄 → 加蒜汁焖 4 min → 收汁。
【出锅】外壳酥，内里嫩。",574
一只鸡蛋糕,鸡蛋,BV1X7411a7EQ,,杂烩,炒,一口万能的大锅,"鸡蛋 1 只 低筋面粉 30 g 糖 20 g 牛奶 20 ml 油 5 g
拌匀 → 电饭煲蒸屉 20 min。
【出锅】蓬松软弹。",575
英式炒蛋,鸡蛋,BV1TT4y127vu,,杂烩,炒,一口万能的大锅,"鸡蛋 2 只 牛奶 15 ml 黄油 5 g 盐 0.5 g 黑胡椒 0.2 g
电饭煲“保温”键预热 60 ℃ → 黄油融化 → 蛋奶液倒入 → 轻推 3 min → 余温 2 min。
【出锅】丝绸般顺滑。",576
油墩子/腰子饼,白萝卜、芹菜、香肠、面食、鸡蛋,BV12b4y1i7DP,,杂烩,炒,一口万能的大锅,"【面糊】面粉 60 g 水 60 ml 盐 1 g 葱花 5 g 白萝卜丝 100 g 油 4 g
电饭煲舀一勺面糊 → 两面煎 4 min。
【出锅】外脆内软。",577
鱼香茄子,茄子、鸡肉,BV1yL411E7oP,普通,杂烩,烧,一口万能的大锅,"茄子 200 g 条 盐 2 g 蒜末 3 g 姜末 2 g 豆瓣酱 8 g 生抽 8 g 糖 4 g 醋 4 g 油 5 g
电饭煲煎软 3 min → 下调料焖 5 min → 收汁。
【出锅】酸甜微辣，茄子软糯。",578
杂粮蒸糕,面食,BV1vf4y1T7gY,普通,杂烩,蒸,一口万能的大锅,"杂粮粉 80 g 鸡蛋 1 只 牛奶 80 ml 糖 20 g 泡打粉 2 g 油 5 g
拌匀 → 蒸屉 25 min。
【出锅】粗粮松软，奶香微甜。",579
炸蛋,鸡蛋,BV1TT4y127vu,简单,杂烩,炸,一口万能的大锅,"鸡蛋 2 只 盐 0.5 g 黑胡椒 0.3 g 油 4 g
电饭煲热油 → 鸡蛋打入 → 中小火两面煎 2 min → 外壳焦香。
【出锅】外焦内溏心。",580
炸胡萝卜块,葫芦卜、鸡蛋,BV11a411i7f4,普通,杂烩,炸,一口万能的大锅,"【食材】
胡萝卜 200 g 切 2 cm 方块 盐 1 g 玉米淀粉 8 g 油 150 g
【预处理】
1 胡萝卜块盐抓 2 min → 静置 5 min → 厨房纸吸干表面水。
2 均匀裹干淀粉，静置 1 min 回潮（防掉粉）。
【电饭煲时间轴】
0′00″-2′00″ “煮饭”键倒入 150 g 油 → 升温至 160 ℃（木筷周围小泡）。
2′00″-5′00″ 分批下胡萝卜块，炸 3 min 表面微黄定型。
5′00″-6′00″ 油温升至 180 ℃，复炸 1 min 外壳金黄酥脆 → 沥油撒椒盐。
【出锅标准】外壳硬脆、内部软糯，无油味。
【失败点】返潮：未复炸；解决→二次高温 180 ℃ 1 min。",581
炸胡萝卜丸,胡萝卜、鸡蛋、香肠,BV12r4y1i7ud,普通,杂烩,炸,一口万能的大锅,"【食材】
胡萝卜 150 g 擦细丝 鸡蛋 1 只 面粉 25 g 盐 1 g 胡椒粉 0.3 g 油 150 g
【预处理】
胡萝卜丝加 1 g 盐抓 3 min → 挤干水分 → 加蛋、面粉拌匀。
【时间轴】
0′00″-3′00″ 油温 160 ℃ → 挤丸子下锅，炸 3 min 定型。
3′00″-4′00″ 180 ℃复炸 1 min → 金黄沥油。
【出锅标准】丸子外酥内软，轻按回弹。",582
炸茄盒,茄子,BV1df4y177NB,普通,杂烩,炸,一口万能的大锅,"【食材】
长茄子 1 根（200 g） 猪肉馅 100 g 鸡蛋 1 只 面粉 30 g 水 30 ml 盐 1 g 油 150 g
【预处理】
1 茄子切 1 cm 夹刀片，中间塞肉馅。
2 鸡蛋+面粉+水调成稀面糊，裹匀茄盒。
【时间轴】
0′00″-4′00″ 油温 160 ℃ → 茄盒挂糊下锅炸 4 min 定型。
4′00″-5′00″ 180 ℃复炸 1 min → 外壳金黄。
【出锅标准】外壳酥脆，肉馅多汁。",583
炸薯卷,土豆、香肠,BV1Na4y1a7LA,简单,杂烩,炸,一口万能的大锅,"【食材】
土豆 200 g 蒸熟压泥 培根 30 g 碎 盐 1 g 黑胡椒 0.3 g 面粉 20 g 油 150 g
【预处理】
土豆泥+培根+盐胡椒拌匀 → 搓成 8 cm 圆柱 → 冷藏 10 min 定型 → 滚干面粉。
【时间轴】
0′00″-5′00″ 油温 160 ℃ → 薯卷下锅炸 5 min。
5′00″-6′00″ 180 ℃复炸 1 min → 外壳酥脆。
【出锅标准】外壳硬脆，内部绵软带培根香。",584
炸洋葱,洋葱,BV1ib411V7H2,,杂烩,炸,一口万能的大锅,"洋葱 150 g 切 0.5 cm 圈 面粉 15 g 鸡蛋 1 只 面包糠 20 g 油 150 g
洋葱圈→面粉→蛋液→面包糠→160 ℃炸 3 min→180 ℃复炸 1 min。
【出锅】外壳金黄，洋葱甜脆。",585
照烧鸡胸肉,鸡肉,BV12Q4y1K7CA,,杂烩,炸,一口万能的大锅,"【食材】
鸡胸 150 g 片 生抽 10 g 老抽 2 g 料酒 5 g 蜂蜜 10 g 水 20 ml 油 3 g
【时间轴】
0′00″-3′00″ “煮饭”键热油 3 g → 鸡胸两面煎 3 min 微焦。
3′00″-7′00″ 倒入照烧汁 → 盖焖 4 min，中间翻面。
7′00″-8′00″ 开盖收汁至浓稠挂肉。
【出锅标准】表面亮红，肉心 75 ℃，汁浓不糊。",586
照烧牛肉,牛肉,BV1mq4y1x7o3,普通,杂烩,炒,一口万能的大锅,牛肉片 120 g 照烧汁同上 → 煎 2 min → 焖 3 min → 收汁 2 min。,587
朝鲜冷面（方便面版）,方便面,BV1s34y1X74a,,杂烩,拌,一口万能的大锅,"方便面 1 包 雪碧 50 ml 生抽 5 g 苹果醋 5 g 黄瓜丝 30 g 辣酱 5 g 冰块若干
面条煮 2 min → 过冰水 → 加所有料拌匀。
【出锅】酸甜冰爽，Q 弹筋道。",588
蒸蛋羹,鸡蛋,BV1Wt411Z7td,,杂烩,蒸,一口万能的大锅,"鸡蛋 2 只 水 120 ml（1 : 1.2） 盐 0.8 g 香油 1 g 生抽 3 g
【时间轴】
0′00″-1′00″ 蛋液+水+盐过筛 → 盖保鲜膜扎孔。
1′00″-11′00″ 电饭煲蒸屉上汽后 10 min → 关火焖 2 min → 淋生抽香油。
【出锅标准】表面光滑如镜，晃动感如布丁。",589
蒸蛋羹（硬核0失败版）,鸡蛋,BV1x441117r4,,杂烩,蒸,一口万能的大锅,"鸡蛋 2 只 水 120 ml（1 : 1.2） 盐 0.8 g 香油 1 g 生抽 3 g
【时间轴】
0′00″-1′00″ 蛋液+水+盐过筛 → 盖保鲜膜扎孔。
1′00″-11′00″ 电饭煲蒸屉上汽后 10 min → 关火焖 2 min → 淋生抽香油。
【出锅标准】表面光滑如镜，晃动感如布丁。① 水温 40 ℃（手感温）② 过筛 2 次③ 盖铝箔扎 3 孔④ 蒸 12 min 关火焖 5 min。
【0失败关键】温差<10 ℃，表面光滑无蜂窝。",590
蒸卤面,面食,BV1sZ4y137QG,困难,杂烩,蒸,一口万能的大锅,"【食材】
面条 80 g 鸡胸 100 g 胡萝卜 50 g 生抽 10 g 老抽 3 g 糖 2 g 水 120 ml
【时间轴】
0′00″-3′00″ 面条煮 2 min 捞出。
3′00″-15′00″ 电饭煲炒鸡丁胡萝卜 → 加调料+水 → 铺面条 → 盖焖 12 min。
15′00″-18′00″ 开盖翻匀收汁。
【出锅】面条吸汁，根根分明。",591
蒸芹菜饼,芹菜、鸡蛋,av809152626,普通,杂烩,蒸,一口万能的大锅,"芹菜末 100 g 面粉 60 g 鸡蛋 1 只 水 40 ml 盐 1 g
拌匀 → 电饭煲蒸屉 15 min。
【出锅】芹菜清香，饼体松软。",592
正确煮方便面,方便面,BV1s34y1X74a,,杂烩,煮,一口万能的大锅,"水 400 ml 烧开 → 面饼下锅 1 min → 调料全部加入 → 再煮 1.5 min → 关火焖 30 s。
【关键】先水后料，面体弹牙。
────────────────",593
孜然土豆牛肉,牛肉、土豆,BV1qX4y1T7ax,普通,杂烩,炒,一口万能的大锅,"牛肉粒 120 g 土豆丁 150 g 孜然粉 2 g 辣椒面 1 g 生抽 8 g 盐 1 g 油 4 g
电饭煲土豆煎 3 min → 加牛肉 3 min → 加孜然调料 4 min。
【出锅】孜然香，牛肉嫩土豆焦。",594
自制牛肉干,牛肉,BV1Ht411d71Q,复杂,杂烩,炒,一口万能的大锅,"【食材】
牛肉条 200 g 生抽 15 g 老抽 5 g 糖 10 g 料酒 10 g 五香粉 1 g 辣椒粉 2 g
【预处理】
牛肉条腌 2 h → 电饭煲“煮饭”键铺架 → 每 30 min 翻面 → 烘 90 min 至干硬。
【出锅标准】条体无水分，轻掰脆断。",595
电饭煲番茄牛肉焖饭,番茄、牛肉、米,BV1Bv411C7X3,普通,杂烩,炒,一口万能的大锅、电饭煲,"大米 1 杯 牛肉丁 150 g 番茄 150 g 生抽 10 g 盐 1 g 水 1.1 倍米量
电饭煲正常煮饭键 40 min。
【出锅】番茄化汁，米粒吸红汤。",596
电饭煲排骨土豆焖饭,猪肉、土豆、米,BV1Bv411C7X3,普通,杂烩,炒,一口万能的大锅、电饭煲,"排骨 200 g 焯水 土豆 150 g 生抽 10 g 盐 1 g 水 1.1 倍米量
电饭煲正常煮饭键 40 min。
【出锅】排骨脱骨，土豆沙面。",597
米布丁,米、鸡蛋,BV1hr4y1k7A5,简单,杂烩,炒,一口万能的大锅、电饭煲,"【食材】
大米 50 g 牛奶 200 ml 糖 15 g 蛋黄 1 只 香草精 1 滴
【时间轴】
0′00″-25′00″ 所有料拌匀 → 电饭煲蒸屉 25 min → 冷藏 2 h 凝固。
【出锅】奶香浓郁，米粒软糯。",598
麻婆豆腐,豆腐,BV1it4y1X75m,简单,杂烩,炒,一口万能的大锅,"豆腐 200 g 猪肉末 50 g 郫县豆瓣酱 8 g 蒜末 3 g 生抽 5 g 糖 2 g 花椒粉 0.5 g 水淀粉 5 g 油 4 g
电饭煲 → 肉末炒散 → 加豆瓣酱炒红 → 加豆腐+水 100 ml → 焖 5 min → 勾薄芡 → 撒花椒粉。
【出锅】麻辣红亮，豆腐嫩滑。",599
口水鸡,鸡肉,BV1jx411p7P7,简单,杂烩,炒,一口万能的大锅、电饭煲,"食材（2–3人份）
鸡腿 2‑3只（手枪腿）
姜片 4‑6片
葱段 2‑3段
蒜末 1 大勺
香菜、葱花适量
熟芝麻、花生碎少许

酱汁调料：
生抽 2大勺
香醋（或米醋）1大勺
白糖 1小勺
辣椒油（红油）3‑4大勺
花椒油或花椒粉 1小勺
鸡汤或冷却鸡汤 2大勺（ 用来提鲜）

一锅流程
1 焯煮鸡腿
把鸡腿洗净后放入电饭煲，底部铺葱段和姜片，淋 1 大勺料酒。

2 启动“煮饭”或无水蒸/焖模式，焖约20分钟，直到鸡肉完全熟透但不柴。然后浸冰水 8‑10分钟，让鸡皮紧致、肉汁锁住

3 调酱汁
调制红油碗：加入蒜末，调料和鸡汤混合，再淋热辣椒油激发香气（注意热油要慢慢倒以保香）

4 切块摆盘
将鸡腿控干切块，整齐码入盘底，撒蒜末和葱花。

5 浇汁装饰
一次性浇入调好的底汁，撒熟芝麻与花生碎，最后铺香菜增色提味。

6 入味再享
静置10‑15分钟后更加入味，就能吃出地道川香麻爽口感

小贴士
1 冰水浸泡可让鸡皮更紧实，肉质滑嫩（三进三出）
2 热油激香，在蒜末葱花上浇下热辣椒油，麻香味立现
3 花椒油加入让口水鸡麻味更层次丰厚
4 静置入味可以让鸡肉更好地吸收底味，风味更浓。",600
锅贴,牛肉、猪肉、面食、洋葱,BV16g41127z6,困难,杂烩,炒,一口万能的大锅,"食材
调牛肉馅：牛肉馅250克、葱姜+花椒水80克、盐2克、生抽10克、胡椒粉0.5克、白糖3克、香油3克、自制香料油10克、洋葱碎80克、香葱花15克、饺子皮350克
冰花油面水调配：面粉15克、水150克、色拉油30克、适合直径25cm的煎锅一次性使用，这样煎出的冰花最漂亮。
包法步骤
1 沾水封边：用手指蘸点清水，在饺子皮边缘抹上一圈水。

2 放馅中间：每张皮放1茶匙（约15g）馅，留边缘空间。

3 对折封口：将皮对折，中部先捏紧，再两侧收褶封牢，不需封两头（锅贴特征）。

4 压底定形：包好后可轻轻按底部，使其平贴，利于煎锅贴成型。

一锅流程
1 抹油摆锅贴：电饭煲内胆底部喷油，防粘又助锅底酥脆；整齐排入锅贴，注意别重叠。

2 加入水与冰花油面水：倒入温水，液面刚好没过锅贴1/3，加热一段时间后加入冰花油面水可让锅贴底部更酥。

3 按“煮饭”键：启动电饭煲，等跳保温后约20–25分钟。  若用煎锅则用小火烹饪，按加水量估计时间，底部水分快干时可以关火。

4 收香加锅巴：跳保温后可再按“煮饭”键一次，持续加热1–2次，帮助收干水分并形成金黄锅巴。

5 闷一下再上桌：保温结束后闷1–2分钟，让锅贴底部更香，再用铲子轻松取出避免破皮。

小贴士
1 油少但均匀：锅底薄油不仅防粘，还能让底部酥香。
2 水量关键：水面略没皮防底色糊，也不影响上部熟。",601
泡面秘笈,方便面、面食,BV1hBEdzzEBb,简单,杂烩,炒,一口万能的大锅,"本视频链接跳转至UP主：李哥我饿了
https://www.bilibili.com/video/BV1hBEdzzEBb/?spm_id_from=333.337.search-card.all.click",602
拌饭秘笈,米,BV1JSkGYjECF,简单,杂烩,炒,一口万能的大锅、电饭煲,"本视频链接跳转至UP主：李哥我饿了
《拌饭教父》：https://www.bilibili.com/video/BV1JSkGYjECF/?spm_id_from=333.337.search-card.all.click

《人生拌饭》：https://www.bilibili.com/video/BV111yQYuEbG/?spm_id_from=333.788.recommend_more_video.-1

《人生拌饭2》：https://www.bilibili.com/video/BV1VGqXYKE6x/?spm_id_from=333.337.search-card.all.click
",603
糖醋排骨,猪肉,BV17g4y1f7bU,中等,杂烩,炒,一口万能的大锅,"食材（2–3 人份）
排骨 500g （切块）
姜片 3–5 片，葱段 1 根，八角 1–2 颗（可选）
冰糖 40g（约 6 小块）
生抽 2T、老抽 ½T（上色）、料酒 1T
白醋或镇江香醋 4T
盐 少许
水，刚没过排骨

一锅流程
1 排骨焯水去腥
冷水下排骨，加料酒与姜片，大火煮开 4–5 分钟，撇清浮沫后捞出冲净

2 煮冰糖溶色
电饭煲开“煮饭”模式，稍抹油后放入冰糖，等糖溶化起泡稍变色。

3 加入排骨
把排骨放进锅，加入生抽、老抽、料酒、冰糖后的水淋沥，拌匀。

4 倒醋与水
加入 4T 醋，倒入少量水（水量刚好没过排骨），加葱姜八角。

5 炖煮与收汁
盖盖小火慢煮

6 出锅装盘
拿出姜葱香料，洒芝麻或葱花增香，还可淋少许醋提升亮味。

小贴士
1 顺序关键：先用醋激发排骨香，再加糖调平衡
2 冰糖优于白糖：上色更亮，口感醇厚。
3 醋量豪爽：酸味醒胃，注意控制比例。
4 可不勾芡：自热收汁即可，若喜欢浓稠可勾薄芡。
",604
